id	filename	md5	size	state
7c0f6a70-44bf-4efb-8499-a9ae02a36601	2e8a6bfc-9548-4066-9283-5812cdc1ab21.wxs.Pindel.aliquot.maf.gz	182af1c147aff4cd052f6f43e43c38db	83728	released
acc69042-5101-4a8f-b3ba-cbd7439ba126	d79c2668-6f1e-4736-ac9e-08e7fa58321d.wxs.aliquot_ensemble_raw.maf.gz	90b04b40f3cbd32e1f823b56a211a3c1	111883	released
8a3acc85-3d7a-428d-8049-2bf5c2f1066a	91bc73cd-f60f-4723-9aed-c7043e2ba529.wxs.aliquot_ensemble_raw.maf.gz	9a3cc64a22e44f1c6193812a651d28e0	311806	released
d0aef9a8-1d05-40c0-8225-e8ea61e5f8d3	5b04d9eb-98b0-4aff-8168-53a6b31bd9c5.wxs.aliquot_ensemble_masked.maf.gz	6947a8f1f6c471b953bd99ea0ac24b27	111166	released
2f6ef881-200b-4bc4-960c-fce2a6609da2	3ad830a1-e586-4423-adeb-859a09225081.wxs.aliquot_ensemble_masked.maf.gz	ac18ce4879ec8abdfbc8c82fbac1247d	101542	released
27862d59-36e4-47bc-bf5d-105ad0242943	a09c80a0-381a-4621-846d-87e78a4867d9.wxs.Pindel.aliquot.maf.gz	985dcebcd3ae041b01c9c5b0aa46eccd	65479	released
5c503582-f9a6-486e-b2fb-b1aeab417f74	c51ff684-ad3f-4277-95d5-078618405fb1.wxs.MuTect2.aliquot.maf.gz	ec163cb7698584be4a345288f1a3718b	1093379	released
c4a377bf-c2df-4314-84ff-143327b9717b	8c3a884c-dda5-4dd7-baea-901e95a8a7d4.wxs.MuTect2.aliquot.maf.gz	7b0b3f61057ae028167288bb40ac9354	909327	released
7b7c40eb-fd17-4c15-b88f-242057d81576	ef7ab71f-7c02-46e3-a243-2977684377cc.wxs.VarScan2.aliquot.maf.gz	d8abdeca2986049013a135e6530037fb	192954	released
3a34bec4-c502-4122-b201-4198658588f2	5d722638-4811-4d8b-89a6-1a7f473415e5.wxs.Pindel.aliquot.maf.gz	ea72483a6d50cd50e0c8bbe0a8598712	265422	released
